Firmware,Interface,Engine,TMAP_V,AvgIgn,DWP,MethTriggerMode,FF,MethSafeMode,MethAdd,MethScale,MethPSI,VIN,E85_Setup,VFF_Offset,,fuel_30,fuel_35,fuel_40,fuel_45,fuel_50,fuel_55,fuel_60,fuel_65,fuel_70
21/13//5,JB4 Android A328,OBDII / All Other,1.63,0.0,0,0,0,1,25,90,3.0,5LC9J6023377,NONE,150,,90,90,90,90,90,90,90,90,90
BoostSafety,PID Gain,AutoShiftRed,Fuel_OL,FUA,1st_limiter,2nd_limiter,3rd_limiter,Options,N20_TMAP,6CylMode,LastSafety,,duty_15,duty_20,duty_25,duty_30,duty_35,duty_40,duty_45,duty_50,duty_55,duty_60,duty_65,duty_70
25.0,0,0,0,0,0.0,0.0,0.0,0_6_7_ON,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
timestamp,rpm,ecu_psi,target,boost,pedal,iat,fuelen,wgdc,throttle,fp_h,ign_1,avg_ign,calc_torque,trims,dme_bt,meth,fp_l,afr,gear,ff,load,clock,map,afr2,ign_2,ign_3,ign_4,ign_5,ign_6,oilf,waterf,transf,e85,boost2,trims2,mph
3093.00,3574,0.0,3.0,0.0,0,77,0,50,21,5,18.0,6.7,0,25.0,0.0,0,0,25.5,4,0,25.0,6,6,25.5,18.8,18.8,18.8,18.8,18.8,0,199,179,0,0.7,25.0,63
3094.75,3525,0.0,3.0,0.0,0,77,0,50,20,5,18.0,6.7,0,25.0,0.0,0,0,25.5,4,0,25.1,6,6,25.5,18.8,18.8,18.8,18.8,18.8,0,199,179,0,0.7,25.0,62
3095.75,3490,0.0,3.0,0.0,0,75,0,50,20,5,18.0,7.0,0,25.0,0.0,0,0,25.5,4,0,25.2,7,6,25.5,18.0,18.0,18.0,18.0,18.0,0,199,179,0,0.6,25.0,62
3098.50,3443,0.0,3.0,0.0,0,75,0,50,20,5,17.5,6.7,0,25.0,0.0,0,0,25.5,4,0,25.3,7,6,25.5,18.0,18.0,18.0,18.0,18.0,0,199,179,0,0.6,25.0,60
3099.25,3414,0.0,3.0,0.0,0,75,0,50,20,5,17.5,6.7,0,25.0,0.0,0,0,25.5,4,0,25.3,7,6,25.5,18.0,18.0,18.0,18.0,18.0,0,199,179,0,0.6,25.0,60
3101.25,3368,0.0,3.0,0.0,0,75,0,50,20,5,17.5,6.8,0,25.0,0.0,0,0,25.5,4,0,25.3,7,6,25.5,18.0,18.0,18.0,18.0,18.0,0,199,179,0,0.6,25.0,59
3102.50,3372,0.0,3.0,0.0,0,75,0,50,20,5,17.5,6.7,0,25.0,0.0,0,0,25.5,4,0,25.4,7,6,25.5,18.0,18.0,18.0,18.0,18.0,0,199,179,0,0.6,25.0,59
3103.75,3354,0.0,3.0,0.0,0,75,0,50,20,6,17.5,6.8,0,25.0,0.0,0,0,25.5,4,0,25.4,7,6,25.5,18.0,18.0,18.0,18.0,18.0,0,199,177,0,0.6,25.0,59
3105.25,3347,0.0,3.0,0.0,0,75,0,50,20,6,17.0,6.7,0,25.0,0.0,0,0,25.5,4,0,25.4,7,6,25.5,18.0,18.0,18.0,18.0,18.0,0,199,177,0,0.6,25.0,59
3106.00,3334,0.0,3.0,0.0,0,75,0,50,20,6,17.0,6.7,0,25.0,0.0,0,0,25.5,4,0,25.4,6,6,25.5,17.3,17.3,17.3,17.3,17.3,0,199,179,0,0.4,25.0,59
3108.25,3323,0.0,3.0,0.0,0,75,0,50,20,6,17.0,6.6,0,25.0,0.0,0,0,25.5,4,0,25.4,6,6,25.5,17.3,17.3,17.3,17.3,17.3,0,199,179,0,0.4,25.0,59
3109.75,3310,0.0,3.0,0.0,0,75,0,50,20,6,17.0,6.6,0,25.0,0.0,0,0,25.5,4,0,25.5,6,6,25.5,17.3,17.3,17.3,17.3,17.3,0,199,177,0,0.4,25.0,58
3111.00,3309,0.0,3.0,0.0,0,75,0,50,20,6,17.0,6.7,0,25.0,0.0,0,0,25.5,4,0,25.5,6,6,25.5,17.3,17.3,17.3,17.3,17.3,0,199,177,0,0.4,25.0,58
3112.75,3293,0.0,3.0,0.0,0,75,0,50,20,6,17.0,6.8,0,25.0,0.0,0,0,25.5,4,0,25.5,6,6,25.5,17.3,17.3,17.3,17.3,17.3,0,199,177,0,0.4,25.0,58
3113.75,2185,2.9,3.0,1.8,100,100,0,0,82,11,13.5,6.2,0,30.0,0.0,0,0,13.0,2,0,19.8,7,6,13.0,14.3,14.3,14.3,14.3,14.3,0,210,181,0,1.7,30.0,21
3118.75,2618,4.5,3.0,2.8,100,100,0,0,87,11,12.5,5.9,0,28.0,0.0,0,0,13.0,2,0,19.8,7,6,13.0,14.3,14.3,14.3,14.3,14.3,0,210,181,0,2.8,30.0,21
3119.75,2941,7.8,3.0,7.2,100,100,0,0,92,11,7.5,5.4,0,28.0,0.0,100,0,12.8,2,0,18.4,5,6,12.8,7.5,7.5,7.5,7.5,7.5,0,210,181,0,7.2,29.0,22
3122.00,3280,8.8,3.0,9.4,100,100,0,0,92,11,11.0,4.4,0,29.0,0.0,100,0,12.4,2,0,17.2,5,6,12.3,7.5,7.5,7.5,7.5,7.5,0,210,181,0,9.2,29.0,24
3124.75,3756,18.3,3.0,18.0,100,100,0,0,97,11,7.0,2.9,0,32.0,0.0,100,0,12.7,2,0,16.3,5,6,12.6,9.8,9.8,9.8,9.8,9.8,0,210,181,0,18.0,29.0,27
3126.25,4330,18.0,3.4,20.4,100,100,0,0,99,11,8.5,3.2,0,33.0,0.0,100,0,12.3,2,0,15.5,5,6,12.2,9.8,9.8,9.8,9.8,9.8,0,210,181,0,20.3,32.0,36
3128.25,4585,17.6,3.4,20.9,100,100,0,0,99,11,11.0,3.1,0,33.0,0.0,100,0,12.1,2,0,14.8,5,6,12.0,10.5,10.5,8.3,10.5,10.5,0,210,181,0,20.7,32.0,42
3130.00,4695,17.6,3.5,21.0,100,100,0,0,99,11,11.0,3.1,0,33.0,0.0,100,0,12.0,2,0,13.8,5,6,11.9,11.3,11.3,9.0,11.3,11.3,0,210,181,0,21.0,31.0,38
3132.50,4754,17.0,3.5,20.9,100,100,0,0,99,11,10.5,3.0,0,32.0,0.0,100,0,12.0,2,0,13.8,5,6,11.9,11.3,11.3,9.0,11.3,11.3,0,210,181,0,21.3,31.0,38
3134.25,4943,16.7,3.5,20.2,100,100,0,0,99,11,11.5,3.0,0,32.0,0.0,100,0,11.9,2,0,13.4,5,6,11.8,11.3,11.3,9.0,11.3,11.3,0,210,181,0,20.2,30.0,41
3135.75,5257,16.4,3.7,19.7,100,100,0,0,99,11,11.5,3.5,0,32.0,0.0,100,0,11.9,2,0,13.1,5,6,11.8,12.0,11.3,9.0,12.0,12.0,0,210,181,0,20.6,29.0,43
3137.75,5443,15.7,4.0,19.3,100,100,0,0,99,11,12.5,3.6,0,30.0,0.0,100,0,11.7,2,0,12.8,5,6,11.8,12.0,11.3,9.0,12.0,12.0,0,210,181,0,19.9,27.0,46
3140.00,5856,15.8,4.4,19.3,100,100,0,0,99,12,13.5,3.3,0,28.0,0.0,100,0,11.8,2,0,12.4,5,6,11.9,13.5,13.5,11.3,13.5,13.5,0,210,181,0,19.6,27.0,50
3144.25,6151,14.9,4.7,18.7,100,98,0,0,99,12,15.5,2.8,0,27.0,0.0,100,0,11.8,3,0,12.4,5,6,11.8,15.0,15.0,15.0,15.0,15.0,0,210,181,0,18.7,26.0,52
3145.25,6004,13.8,4.5,18.5,100,98,0,0,99,11,6.0,3.4,0,26.0,0.0,100,0,11.8,3,0,12.3,5,6,11.8,15.0,15.0,15.0,15.0,15.0,0,210,181,0,18.6,25.0,54
3147.75,4654,18.9,3.5,21.3,100,98,0,0,99,12,6.0,2.6,0,26.0,0.0,100,0,12.2,3,0,12.2,5,6,12.2,4.5,4.5,4.5,4.5,4.5,0,210,181,0,20.2,25.0,55
3150.00,4753,18.2,3.5,21.7,100,96,0,0,99,11,10.0,2.9,0,29.0,0.0,100,0,12.1,3,0,12.3,5,6,11.9,4.5,4.5,4.5,4.5,4.5,0,208,181,0,21.6,27.0,59
3151.50,4794,17.8,3.5,21.6,100,96,0,0,99,11,11.0,2.6,0,29.0,0.0,100,0,12.1,3,0,12.3,5,6,11.9,11.3,11.3,9.0,11.3,11.3,0,208,181,0,21.4,27.0,59
3153.25,4872,17.8,3.5,21.1,100,96,0,0,99,11,11.0,3.1,0,29.0,0.0,100,0,11.9,3,0,12.2,5,6,11.8,11.3,11.3,9.0,11.3,11.3,0,208,181,0,21.4,26.0,62
3155.75,4993,17.3,3.5,20.9,100,96,0,0,99,11,11.5,3.1,0,28.0,0.0,100,0,11.9,3,0,12.1,5,6,12.0,11.3,11.3,9.0,11.3,11.3,0,208,183,0,21.3,26.0,63
3156.75,5062,17.3,3.5,20.7,100,96,0,0,99,11,9.5,3.2,0,28.0,0.0,100,0,11.9,3,0,12.1,5,6,11.8,11.3,11.3,9.0,11.3,11.3,0,206,183,0,21.0,25.0,65
3159.75,4925,0.0,3.5,4.8,0,95,0,50,20,10,9.5,3.9,0,27.0,0.0,100,0,11.9,3,0,12.0,5,6,12.0,11.3,11.3,9.0,11.3,11.3,0,206,183,0,16.5,25.0,66
3160.00,4897,0.0,3.5,1.1,0,95,0,50,22,5,20.0,6.1,0,25.0,0.0,100,0,9.8,3,0,11.6,5,6,10.3,10.5,10.5,10.5,10.5,10.5,0,206,183,0,8.2,25.0,65
3163.25,4759,0.0,3.5,0.1,0,93,0,50,23,5,19.5,6.5,0,25.0,0.0,100,0,25.5,3,0,14.4,5,6,12.8,20.3,19.5,20.3,19.5,20.3,0,204,183,0,3.0,25.0,63
3164.25,4608,0.0,3.5,0.0,0,93,0,50,23,5,18.5,6.5,0,25.0,0.0,100,0,25.5,3,0,14.4,5,6,25.0,20.3,19.5,20.3,19.5,20.3,0,204,183,0,2.3,25.0,61
3166.25,4461,0.0,3.5,0.0,0,93,0,50,23,5,19.0,6.6,0,25.0,0.0,89,0,25.5,3,0,16.6,5,6,25.5,19.5,19.5,19.5,19.5,19.5,0,204,183,0,1.1,25.0,60
3168.00,4325,0.0,3.3,0.0,0,91,0,50,22,5,18.5,6.6,0,25.0,0.0,70,0,25.5,3,0,18.4,5,6,25.5,19.5,19.5,19.5,19.5,19.5,0,204,183,0,0.9,25.0,57
3169.75,3980,0.0,2.8,0.0,0,91,0,50,22,5,18.5,6.8,0,25.0,0.0,43,0,25.5,3,0,21.0,6,6,25.5,18.8,18.8,18.8,18.8,18.8,0,204,183,0,0.6,25.0,52
3173.50,3778,0.0,3.0,0.0,0,91,0,50,21,5,18.0,6.7,0,25.0,0.0,29,0,25.5,3,0,21.9,6,6,25.5,18.0,18.0,18.0,18.0,18.0,0,204,183,0,0.4,25.0,51
3175.00,3650,0.0,3.0,0.0,0,91,0,50,21,5,18.5,6.7,0,25.0,0.0,22,0,25.5,3,0,22.6,6,6,25.5,18.0,18.0,18.0,18.0,18.0,0,204,183,0,0.4,25.0,49
3176.25,3536,0.0,3.0,0.0,0,89,0,50,20,5,17.5,6.7,0,25.0,0.0,16,0,25.5,3,0,23.2,6,6,25.5,18.0,18.0,18.0,18.0,18.0,0,204,183,0,0.3,25.0,47
3178.00,3429,0.0,3.0,0.0,0,89,0,50,20,5,17.5,6.9,0,25.0,0.0,12,0,25.5,3,0,23.6,6,6,25.5,18.0,18.0,18.0,18.0,18.0,0,203,183,0,0.3,25.0,45
3179.75,3232,0.0,3.0,0.0,0,87,0,50,20,6,17.0,6.9,0,25.0,0.0,6,0,25.5,3,0,24.3,6,6,25.5,17.3,17.3,17.3,17.3,17.3,0,203,183,0,0.3,25.0,43
3183.25,3120,0.0,3.0,0.0,0,87,0,50,20,6,17.0,6.6,0,25.0,0.0,1,0,25.5,3,0,24.5,6,6,25.5,16.5,16.5,16.5,16.5,16.5,0,203,183,0,0.1,25.0,42
3184.50,3059,0.0,3.0,0.0,0,86,0,50,20,6,16.5,6.7,0,25.0,0.0,0,0,25.5,3,0,24.7,6,6,25.5,16.5,16.5,16.5,16.5,16.5,0,203,183,0,0.1,25.0,40
3187.00,2904,0.0,3.0,0.0,0,86,0,50,20,6,15.5,6.6,0,25.0,0.0,0,0,25.5,3,0,25.0,6,6,25.5,16.5,16.5,16.5,16.5,16.5,0,203,183,0,0.4,25.0,39
3189.50,2768,0.0,3.0,0.0,0,86,0,50,19,6,14.5,6.7,0,25.0,0.0,0,0,25.5,3,0,25.1,6,6,25.5,15.0,15.0,15.0,15.0,15.0,0,203,183,0,0.3,25.0,37
3190.00,2662,0.0,3.0,0.0,0,86,0,50,19,6,14.0,6.7,0,25.0,0.0,0,0,25.5,3,0,25.2,6,6,25.5,15.0,15.0,15.0,15.0,15.0,0,201,183,0,0.3,25.0,36
3192.75,2516,0.0,3.0,0.0,0,84,0,50,19,6,12.5,6.7,0,25.0,0.0,0,0,25.5,3,0,25.2,6,6,25.5,13.5,13.5,13.5,13.5,13.5,0,203,183,0,0.3,25.0,34
3194.25,2393,0.0,3.0,0.0,0,84,0,50,18,6,11.5,7.2,0,25.0,0.0,0,0,25.5,3,0,25.3,6,6,25.5,13.5,13.5,13.5,13.5,13.5,0,201,183,0,0.3,25.0,32
3195.75,2191,0.0,3.0,0.0,0,82,0,50,18,6,9.5,6.8,0,25.0,0.0,0,0,25.5,3,0,25.3,6,6,25.5,10.5,10.5,10.5,10.5,10.5,0,201,183,0,0.1,25.0,30
3197.25,2059,0.0,3.0,0.0,0,82,0,50,18,6,8.0,6.8,0,25.0,0.0,0,0,25.5,3,0,25.4,6,6,25.5,10.5,10.5,10.5,10.5,10.5,0,201,183,0,0.1,25.0,28
3198.75,1878,0.0,3.3,0.0,0,82,0,50,18,6,0.0,6.9,0,25.0,0.0,0,0,25.5,3,0,25.4,6,6,25.5,2.3,2.3,2.3,2.3,2.3,0,201,183,0,0.1,25.0,26
3199.75,1699,0.0,3.5,0.0,0,82,0,50,16,6,0.0,7.1,0,25.0,0.0,0,0,25.5,3,0,25.4,6,6,25.5,0.0,0.0,0.0,2.3,2.3,0,201,183,0,0.1,25.0,21
3201.75,1479,0.0,4.0,0.0,0,80,0,50,15,6,0.0,6.8,0,25.0,0.0,0,0,25.5,3,0,25.4,6,6,25.5,0.0,0.0,0.0,0.0,2.3,0,201,183,0,0.1,25.0,21
3203.25,1346,0.0,4.0,0.0,0,80,0,50,14,6,0.0,6.8,0,25.0,0.0,0,0,25.5,3,0,25.4,6,6,25.5,0.0,0.0,0.0,0.0,2.3,0,201,183,0,0.1,25.0,18
3204.00,1235,0.0,4.0,0.0,0,80,0,50,13,6,0.0,6.8,0,25.0,0.0,0,0,25.5,3,0,25.5,6,6,25.5,0.0,0.0,0.0,0.0,2.3,0,201,183,0,0.1,25.0,16
3205.25,1133,0.0,4.0,0.0,0,80,0,50,12,5,0.0,6.9,0,25.0,0.0,0,0,25.5,3,0,25.5,6,6,25.5,0.0,0.0,0.0,0.0,2.3,0,201,183,0,0.1,25.0,16
3206.25,1897,0.0,3.3,0.0,100,78,0,0,77,10,17.0,6.7,0,9.0,0.0,0,0,14.2,1,0,12.4,15,6,12.9,14.3,12.8,14.3,12.8,14.3,0,201,181,0,0.0,8.0,10
3208.50,2082,1.4,3.0,0.7,100,78,0,0,81,10,16.0,6.7,0,16.0,0.0,0,0,14.2,1,0,12.4,7,6,14.2,14.3,14.3,14.3,14.3,14.3,0,201,181,0,0.7,15.0,10
3213.50,2272,3.1,3.0,2.1,100,78,0,0,83,11,12.0,6.2,0,19.0,0.0,0,0,14.2,1,0,12.7,7,6,14.1,14.3,14.3,14.3,14.3,14.3,0,201,181,0,2.1,20.0,10
3214.00,2401,4.0,3.0,2.8,100,78,0,0,83,11,10.5,6.0,0,19.0,0.0,0,0,13.5,1,0,12.9,7,6,13.5,14.3,14.3,14.3,14.3,14.3,0,201,181,0,2.8,20.0,10
3217.00,2666,4.2,3.0,5.3,100,78,0,0,47,11,10.0,5.9,0,22.0,0.0,0,0,13.4,1,0,13.0,7,6,13.2,10.5,10.5,10.5,10.5,10.5,0,201,181,0,6.0,22.0,10
3218.25,2623,3.4,3.0,4.1,100,78,0,0,42,11,10.5,5.8,0,23.0,0.0,0,0,13.2,1,0,13.0,4,6,13.0,12.0,12.8,12.0,12.8,12.0,0,201,181,0,6.1,23.0,10
3220.75,2615,3.7,3.0,3.5,100,78,0,0,40,11,13.0,5.9,0,24.0,0.0,0,0,12.9,1,0,13.0,4,6,12.9,12.0,12.8,12.0,12.8,12.0,0,201,181,0,5.5,23.0,10
3221.25,2602,3.8,3.0,3.7,100,78,0,0,44,11,12.5,5.9,0,25.0,0.0,0,0,13.1,1,0,13.0,4,6,12.9,12.0,12.8,12.0,12.8,12.0,0,201,181,0,5.3,24.0,10
3224.00,2631,3.9,3.0,3.8,100,80,0,0,45,11,12.5,6.0,0,25.0,0.0,0,0,13.0,1,0,13.0,4,6,12.9,12.8,12.8,12.8,12.8,12.8,0,201,181,0,5.0,25.0,10
3225.25,2642,4.7,3.0,4.3,100,80,0,0,51,11,12.0,5.8,0,26.0,0.0,0,0,12.9,1,0,13.0,4,6,12.9,12.8,12.8,12.8,12.8,12.8,0,201,181,0,5.0,25.0,10
3226.75,2697,6.8,3.0,5.8,100,80,0,0,51,11,9.5,5.4,0,26.0,0.0,0,0,12.8,1,0,13.0,4,6,12.8,12.0,12.0,12.0,12.0,12.0,0,201,181,0,6.2,25.0,1
3228.25,2851,9.0,3.0,10.4,100,80,0,0,72,11,10.5,4.4,0,26.0,0.0,90,0,12.5,1,0,12.9,6,6,12.6,10.5,10.5,10.5,10.5,10.5,0,201,181,0,10.6,24.0,7
3232.00,3358,14.9,3.0,15.2,100,80,0,0,87,11,8.0,3.3,0,31.0,0.0,100,0,13.5,1,0,13.0,6,6,13.4,10.5,10.5,10.5,10.5,10.5,0,201,181,0,15.2,30.0,12
3233.25,3665,17.0,3.0,19.2,100,80,0,0,94,11,5.0,3.1,0,29.0,0.0,100,0,12.4,1,0,12.9,6,6,12.4,10.5,10.5,10.5,10.5,10.5,0,201,181,0,19.3,30.0,15
3235.75,4246,17.7,3.3,19.7,100,80,0,0,94,11,8.0,3.2,0,29.0,0.0,100,0,12.0,1,0,12.7,6,6,11.9,6.0,6.0,6.0,6.0,6.0,0,201,183,0,19.7,29.0,19
3236.75,4682,16.7,3.5,19.6,100,80,0,0,99,11,11.0,3.0,0,28.0,0.0,100,0,11.8,1,0,12.5,6,6,11.8,6.0,6.0,6.0,6.0,6.0,0,201,183,0,19.6,27.0,22
3238.25,5196,15.0,3.7,18.7,100,80,0,0,99,11,11.5,3.9,0,26.0,0.0,100,0,11.8,1,0,12.4,5,6,11.7,11.3,11.3,9.0,11.3,11.3,0,201,183,0,19.0,26.0,27
3241.75,5541,14.3,4.1,18.2,100,80,0,0,99,11,12.5,3.8,0,25.0,0.0,100,0,11.6,1,0,12.2,5,6,11.6,11.3,11.3,9.0,11.3,11.3,0,201,183,0,18.0,24.0,29
3243.50,6056,14.1,4.5,18.2,100,80,0,0,99,12,14.5,3.0,0,25.0,0.0,100,0,11.9,2,0,12.2,5,6,12.0,14.3,15.0,12.8,15.0,14.3,0,201,183,0,18.0,24.0,32
3245.75,6301,13.4,4.8,17.6,100,80,0,0,99,12,9.5,3.5,0,24.0,0.0,100,0,11.7,2,0,12.1,5,6,11.8,6.8,6.8,6.8,6.8,6.8,0,203,183,0,17.7,23.0,35
3247.75,5698,15.2,4.3,18.2,100,80,0,0,99,12,5.5,3.2,0,27.0,0.0,100,0,12.2,2,0,12.2,5,6,14.1,6.8,6.8,6.8,6.8,6.8,0,203,183,0,17.9,31.0,37
3248.25,5078,17.0,3.5,19.9,100,80,0,0,99,12,11.5,3.2,0,26.0,0.0,100,0,12.2,2,0,12.2,5,6,11.9,6.8,6.8,6.8,6.8,6.8,0,201,183,0,19.9,27.0,39
3251.75,5223,16.7,3.7,20.0,100,80,0,0,99,11,11.5,3.3,0,26.0,0.0,100,0,11.8,2,0,12.1,5,6,11.9,11.3,11.3,8.3,12.0,11.3,0,201,185,0,19.9,27.0,39
3253.75,5403,15.4,4.0,19.3,100,80,0,0,99,11,12.0,3.2,0,24.0,0.0,100,0,11.7,2,0,12.0,6,6,11.6,11.3,11.3,8.3,12.0,11.3,0,203,185,0,19.2,24.0,45
3256.25,5689,14.6,4.1,18.5,100,80,0,0,99,11,13.0,3.2,0,24.0,0.0,100,0,12.0,2,0,12.0,6,6,12.0,12.8,12.0,9.8,12.8,12.8,0,203,185,0,18.3,24.0,48
3257.00,5858,14.9,4.4,18.6,100,80,0,0,99,11,13.5,3.7,0,24.0,0.0,100,0,12.0,2,0,12.0,6,6,12.0,12.8,12.0,9.8,12.8,12.8,0,203,185,0,18.7,24.0,50
3258.25,6137,13.8,4.7,18.7,100,80,0,0,99,12,14.0,3.5,0,23.0,0.0,100,0,12.0,2,0,12.0,4,6,12.0,14.3,14.3,14.3,14.3,14.3,0,203,185,0,19.0,23.0,52
3261.50,6307,12.7,4.7,17.5,100,80,0,0,99,11,16.0,3.8,0,23.0,0.0,100,0,11.8,2,0,12.0,4,6,11.9,14.3,14.3,14.3,14.3,14.3,0,203,185,0,17.5,23.0,54
3263.25,5848,12.8,4.4,17.3,100,80,0,0,99,12,5.5,3.8,0,23.0,0.0,100,0,12.0,3,0,12.0,4,6,12.0,16.5,16.5,16.5,16.5,16.5,0,203,185,0,17.2,23.0,55
3264.50,4818,19.1,3.5,20.2,100,82,0,0,99,11,11.5,2.8,0,24.0,0.0,100,0,12.4,3,0,12.1,4,6,12.5,16.5,16.5,16.5,16.5,16.5,0,204,185,0,20.0,24.0,57
3267.75,4835,18.1,3.5,21.3,100,82,0,0,99,11,11.5,2.8,0,24.0,0.0,100,0,12.0,3,0,12.0,4,6,11.8,10.5,10.5,8.3,10.5,10.5,0,204,185,0,20.7,24.0,60
3268.25,4896,17.7,3.5,21.0,100,82,0,0,99,11,11.0,3.1,0,24.0,0.0,100,0,11.8,3,0,12.0,5,6,11.8,11.3,11.3,9.0,11.3,11.3,0,204,185,0,20.4,23.0,62
3270.75,5011,17.2,3.5,20.9,100,82,0,0,99,11,11.0,3.1,0,23.0,0.0,100,0,11.8,3,0,12.0,5,6,11.8,11.3,11.3,9.0,11.3,11.3,0,204,185,0,20.3,22.0,63
3272.25,5084,16.3,3.7,20.4,100,82,0,0,99,11,11.0,3.2,0,23.0,0.0,100,0,11.9,3,0,12.0,5,6,11.9,11.3,11.3,9.0,11.3,11.3,0,204,185,0,20.6,22.0,65
3275.25,5256,16.8,3.7,20.4,100,82,0,0,99,11,11.0,3.4,0,22.0,0.0,100,0,11.9,3,0,11.9,5,6,11.9,12.0,11.3,9.0,12.0,11.3,0,204,185,0,20.0,22.0,67
3275.75,5314,16.7,3.7,20.3,100,82,0,0,99,11,11.0,3.1,0,22.0,0.0,100,0,11.9,3,0,11.9,5,6,11.9,12.0,11.3,9.0,12.0,11.3,0,204,185,0,19.7,21.0,68
3278.25,5463,16.2,4.0,19.9,100,82,0,0,99,12,12.0,3.3,0,22.0,0.0,100,0,11.9,3,0,11.9,5,6,12.0,12.8,12.0,9.8,12.8,12.0,0,206,185,0,19.6,21.0,70
3278.50,5578,15.1,4.1,19.3,100,82,0,0,99,11,12.5,3.2,0,22.0,0.0,100,0,12.0,3,0,11.9,5,6,12.0,12.8,12.8,12.8,12.8,12.8,0,206,185,0,19.0,21.0,72
3282.25,5699,15.0,4.3,19.0,100,82,0,0,99,12,13.0,3.7,0,22.0,0.0,100,0,12.2,3,0,12.0,5,6,12.1,12.8,12.8,12.8,12.8,12.8,0,206,185,0,18.7,22.0,73
3283.00,5772,15.2,4.3,19.2,100,82,0,0,99,11,13.5,3.6,0,22.0,0.0,100,0,12.2,3,0,12.0,5,6,12.1,12.8,12.8,12.8,12.8,12.8,0,206,185,0,19.3,22.0,75
3286.00,5931,15.2,4.5,19.4,100,82,0,0,99,12,13.5,3.5,0,22.0,0.0,100,0,11.9,3,0,12.0,5,6,12.0,13.5,13.5,13.5,13.5,13.5,0,208,185,0,19.4,22.0,77
3287.75,5975,15.4,4.4,19.6,100,84,0,0,99,12,13.5,3.2,0,22.0,0.0,100,0,12.0,3,0,12.0,5,6,12.0,13.5,13.5,13.5,13.5,13.5,0,208,185,0,19.4,22.0,78
3288.25,6144,15.0,4.4,19.0,100,84,0,0,99,12,14.5,3.4,0,23.0,0.0,100,0,12.0,3,0,12.0,5,6,12.0,14.3,14.3,14.3,14.3,14.3,0,208,185,0,18.9,21.0,79
3291.50,6235,13.8,4.7,18.5,100,84,0,0,99,12,15.5,3.5,0,22.0,0.0,100,0,12.1,3,0,12.0,5,6,11.9,14.3,14.3,14.3,14.3,14.3,0,208,185,0,18.5,22.0,80
3294.25,6353,12.7,4.8,17.3,100,84,0,0,99,12,16.5,3.8,0,22.0,0.0,100,0,11.9,3,0,12.0,5,6,12.1,15.8,16.5,15.8,16.5,15.8,0,210,185,0,17.3,22.0,82
3296.00,6435,12.4,4.8,17.0,100,84,0,0,99,11,17.0,3.8,0,22.0,0.0,100,0,12.0,3,0,12.0,5,6,11.9,15.8,16.5,15.8,16.5,15.8,0,210,185,0,17.3,21.0,83
3297.25,5494,13.8,4.0,17.9,100,84,0,0,99,12,5.0,3.3,0,22.0,0.0,100,0,12.1,4,0,12.0,5,6,11.9,15.0,15.0,15.0,15.0,15.0,0,210,185,0,17.7,21.0,85
3298.50,5130,18.2,3.7,20.7,100,84,0,0,99,11,11.0,3.1,0,23.0,0.0,100,0,12.4,4,0,12.1,6,6,12.4,15.0,15.0,15.0,15.0,15.0,0,210,185,0,20.9,23.0,86
3302.00,5050,17.1,3.7,21.0,100,84,0,0,99,11,11.0,3.1,0,23.0,0.0,100,0,11.8,4,0,12.0,6,6,11.8,11.3,10.5,8.3,11.3,11.3,0,210,185,0,20.6,23.0,87
3303.50,5090,17.6,3.7,21.0,100,86,0,0,99,11,11.0,3.1,0,23.0,0.0,100,0,11.9,4,0,12.0,6,6,11.9,11.3,10.5,8.3,11.3,11.3,0,210,185,0,20.6,22.0,88
3305.50,5141,16.6,3.7,20.4,100,86,0,0,99,11,11.0,3.2,0,22.0,0.0,100,0,12.0,4,0,12.0,6,6,11.9,11.3,10.5,8.3,11.3,11.3,0,210,185,0,21.0,21.0,90
3307.00,5196,17.1,3.7,20.9,100,86,0,0,99,11,11.0,2.7,0,22.0,0.0,100,0,12.0,4,0,12.0,6,6,11.9,11.3,10.5,8.3,11.3,11.3,0,210,185,0,20.7,21.0,90
3308.50,5249,16.8,3.8,20.6,100,86,0,0,99,11,11.0,3.0,0,22.0,0.0,100,0,12.0,4,0,12.0,5,6,11.9,12.0,10.5,9.0,11.3,11.3,0,212,185,0,20.4,20.0,93
3310.75,5300,16.1,3.8,20.3,100,86,0,0,99,11,11.5,3.0,0,21.0,0.0,100,0,12.0,4,0,12.0,5,6,11.9,12.0,10.5,9.0,11.3,11.3,0,212,185,0,20.4,20.0,93
3312.75,5366,16.4,3.8,20.3,100,86,0,0,99,11,12.0,3.2,0,21.0,0.0,100,0,12.0,4,0,12.0,5,6,12.1,12.0,11.3,9.0,12.0,12.0,0,212,185,0,20.3,20.0,94
3313.75,5417,16.5,3.8,20.3,100,86,0,0,99,11,12.0,3.1,0,22.0,0.0,100,0,12.0,4,0,12.0,5,6,12.0,12.0,11.3,9.0,12.0,12.0,0,212,185,0,20.0,21.0,95
3316.25,5469,16.3,4.0,20.0,100,86,0,0,99,12,12.0,3.4,0,22.0,0.0,100,0,12.0,4,0,12.0,5,6,12.0,12.8,12.0,9.8,12.8,12.0,0,212,185,0,20.0,21.0,96
